,Place,Person,Post,Share,Date
62,,['ค น ห ล ง ท า ง'],"ท่ า ลี่
ทริปนี้ไม่เหมือนใคร...กับมุมใหม่ๆ ที่ต้องไป 'เลย'
------
หากการไปเที่ยว 'เลย' แบบเดิมอาจจะทำให้รู้สึกเบื่อ
หรืออาจจะนึกไม่ออกว่าจะไปไหนกันดี ที่ฮิตๆ ดังๆ
ก็ไปมาจนทั่วแล้วล่ะ อยากลองเปลี่ยนบรรยากาศ… เพิ่มเติม",,2021-01-29 17:00:00
63,,['ค น ห ล ง ท า ง'],"13 จุดเช็คอิน ‘ย่านวังบูรพา’
กินเที่ยวสบายๆ ตะลอนชิลล์ได้ในวันเดียว!!
ค น ห ล ง ท า ง x Vivo V20 SE
------
ช่วงนี้คงต้องเรียกว่าพักทริปเดินทางไกลๆ กันไว้ก่อน
และมองหาทริปเที่ยวสั้นๆ แบบไปเดินตะลอน… เพิ่มเติม",,2021-01-27 17:00:00
64,,['ค น ห ล ง ท า ง'],"เ เ ก่ ง ก ร ะ จ า น
ธรรมชาติที่ใกล้ตัว...
ทริปดูนก นอนชมดาว พาชิลล์คาเฟ่
พิกัด >> อ.แก่งกระจาน จ.เพชรบุรี
------
เริ่มต้นปีใหม่ กับทริปแรกของปีด้วยการพาทุกคน… เพิ่มเติม",,2021-01-21 17:00:00
65,,['ค น ห ล ง ท า ง'],"ภู ผ า ม่ า น
แค่ลองเปิดใจมาสัมผัส แล้วจะหลงรักไม่รู้ตัว
พิกัด >> อ.ภูผาม่าน จ.ขอนแก่น
------
เปิดทริปแรกของปี 2021 ด้วยการมาเยือนที่
จ.ขอนแก่น แดนไกล และแน่นอนครับว่านี่คือครั้งแรก… เพิ่มเติม",,2021-01-14 17:00:00
66,,['ค น ห ล ง ท า ง'],"HELLO 2021 🌿
วันและปีที่เปลี่ยนไป...
ทำใจให้พร้อมยิ้มรับเรื่องราวใหม่ๆ
ที่กำลังจะเปลี่ยนแปลง
.
.
ขอให้ปีนี้เป็นปีที่มีแต่สิ่งดีๆ
ตลอดปีที่ผ่านมา
หลายสิ่งหลายอย่างคือบทเรียน… เพิ่มเติม",,2021-01-01 00:00:00
67,,['ค น ห ล ง ท า ง'],"ล า น สั ก
พาเที่ยว 'อุทัย' ไปแล้วประทับใจ ไม่รู้ลืม...
พิกัด >> อ.ลานสัก จ.อุทัยธานี
------
'ประเทศไทย ไม่ไปไม่รู้'
ประโยคนี้ยังคงเป็นสิ่งที่บอกถึง
การท่องเที่ยวในไทยได้ตรงใจผมเสมอ… เพิ่มเติม",,2020-12-29 17:08:00
68,,['ค น ห ล ง ท า ง'],"ป า ท่ อ ง โ ก๋ 🏕
Camping and Organic Farm
เที่ยวสุดฟิน ทริปแคมป์ปิ้ง ชิลล์หน้าหนาว
พิกัด >> อ่างเก็บน้ำลำตะเพิน จ.สุพรรณบุรี
------
หากการเดินทาง และการพักผ่อนคือสิ่งที่
ใจเราต่างก็เรียกหา… เพิ่มเติม",,2020-12-25 17:05:00
69,,['ค น ห ล ง ท า ง'],"ท่ า เ รื อ 🍂
ทริปใกล้ๆ พาไปเยือนเมืองเก่า
กับจุดเช็คอินสุดชิค ที่ต้องมา!!
พิกัด >> อ.ท่าเรือ จ.พระนครศรีอยุธยา
------
ทริปพาเที่ยวย้อนเวลา กลับไปหาเรื่องราว
และความเก่า ของจังหวัดที่ขึ้นชื่อว่าเป็นเมืองเก่า… เพิ่มเติม",,2020-12-23 17:05:00
70,,['ค น ห ล ง ท า ง'],"เ ขื่ อ น ว ชิ ร า ล ง ก ร ณ 🍂
หนาวนี้ต้องมา!!...
สัมผัส 'ไอหมอก' โอบกอด 'ธรรมชาติ'
พิกัด : อ.ทองผาภูมิ จ.กาญจนบุรี
------
เอาล่ะครับบบ ไหนใครที่กำลัง Countdown
นับวันรอทริปเที่ยวรับปีใหม่กันอยู่บ้าง… เพิ่มเติม",,2020-12-18 17:00:00
71,,['ค น ห ล ง ท า ง'],"น า ดู น : ม ห า ส า ร ค า ม
สัมผัสเมืองน่ารัก ที่ยิ่งรู้จักยิ่งอยากมาเยือน
------
ช่วงนี้ ค น ห ล ง ท า ง ก็จะมาตระเวน
ที่โซนอีสานกันบ่อยขึ้นกับการเดินทางมุ่งสู่
จ.มหาสารคาม สะดือแห่งภาคอีสาน… เพิ่มเติม",,2020-12-15 17:05:00
72,,['ค น ห ล ง ท า ง'],"🏖#เเชร์โพสนี้ลุ้นรับรางวัลที่พักหรูริมทะเลฟรี
🌴 De Veranio (ดิ เวรานิโอ้)🌴
พัก Pool Villa ริมทะเลตราดสุดชิลล์
นอนฟังเสียงคลื่น ภายใต้แสงดาว...
พิกัด >> หาดบานชื่น ต.ไม้รูด อ.คลองใหญ่ จ.ตราด
Google Map >> … เพิ่มเติม",,2020-12-09 17:05:00
73,,['ค น ห ล ง ท า ง'],"ห น อ ง สู ง : เรียบง่าย แต่สุขใจ...
บันทึกการเดินทางครั้งใหม่ ณ มุกดาหาร
------
อีกหนึ่งเรื่องราวการเดินทางของ ค น ห ล ง ท า ง
กับการมาเยือนที่ อำเภอหนองสูง ซึ่งเป็นอำเภอเล็กๆ
เงียบสงบ… เพิ่มเติม",,2020-12-02 17:05:00
74,,['ค น ห ล ง ท า ง'],"#แชร์โพสนี้ลุ้นรับรางวัลที่พักเชี่ยวหลานฟรี
เชี่ยวหลาน เลค แค้มป์ ⛺🍃
เที่ยวพักใจ ไปได้ทั้งปี!...พานอนแพ แลวิวป่าเขา
พิกัด : เขื่อนเชี่ยวหลาน จ.สุราษฎร์ธานี
------
คำที่ใครๆ มักจะพูดกัันว่า 'วงการนี้… เพิ่มเติม",,2020-11-30 17:05:00
75,,['ค น ห ล ง ท า ง'],"เ มื อ ง ค อ ง 🌾🍃
เชียงใหม่กี่ครั้ง ก็ยังไม่พอ
พิกัด : อ.เชียงดาว จ.เชียงใหม่
------
เคยเดินทางกลับไปที่ไหนซ้ำๆ
โดยที่ไม่เคยรู้สึกเบื่อ แต่กลับสัมผัสได้
ถึงประสบการณ์ใหม่ๆ ที่ไม่ว่าจะไปเยือนกี่ครั้ง… เพิ่มเติม",,2020-11-26 13:13:00
76,,"['ค น ห ล ง ท า ง', 'Banana']","CAFE HOPPING ☕
7 คาเฟ่ คุมโทน 'ย่านลาดพร้าว'
------
Urban Life ของคนเมืองกรุงฯ ที่วิ่งไปไวยิ่งกว่า
เข็มของนาฬิกา ทุกอย่างผ่านไปอย่างรวดเร็ว
ทำให้เราไม่เคยได้เก็บเกี่ยวช่วงเวลา… เพิ่มเติม",,
77,,['ค น ห ล ง ท า ง'],"วั ง ชิ้ น 🌳⛺🌳
แคมป์ปิ้งรับลมหนาว...นอนนับดาวใจกลางป่าเขา
พิกัด >> อ.วังชิ้น จ.แพร่
------
หากการนอนหลับอยู่ภายใต้ห้องสี่เหลี่ยม
มันกลายเป็นชีวิตประจำที่จำเจจนบางครั้งก็รู้สึกว่า … เพิ่มเติม",,2020-11-20 18:00:00
78,,['ค น ห ล ง ท า ง'],"ต ร า ด : 2 วัน 1 คืน
ลมพัดลมเพ เที่ยวเมืองริมทะเล...พาชิลล์สุดทิศบูรพา
------
ทริปเอาใจสายทะเล สำหรับใครที่รักบรรยากาศ
ที่รายล้อมไปด้วยแสงแดด สายลม และไอทะเล
กับทริปที่ไม่จำเป็นต้องโซซัดโซเซ… เพิ่มเติม",,2020-11-11 13:13:00
79,,['ค น ห ล ง ท า ง'],"อํ า เ ภ อ ท่ า ป ล า
ออกเดินทางไปตามใจ สัมผัสธรรมชาติในทริปสุดชิลล์
------
ก่อนที่ช่วงสิ้นปี เราจะพากันล่องเหนือ
เพื่อไปฟินกับลมหนาว และสายหมอกกันนั้น
ผมว่าช่วงนี้ เราลองมองหาทริปเที่ยวเหนือ… เพิ่มเติม",,2020-11-09 13:13:00
80,,['ค น ห ล ง ท า ง'],"น า เ เ ก
เปิดทริปเที่ยวเส้นทางใหม่...
เด็ดไม่ซ้ำใคร มาเมื่อไหร่ก็ดี๊ดี!!
NAKHON PHANOM TRAVEL GUIDE
------
กลับมาเยือนนครพนมกันอีกครั้งแล้วนะครับบบบ
แผ่นดินถิ่นภาคอีสานของไทยเรา ที่ช่วงนี้ผมก็จะ… เพิ่มเติม",,2020-11-05 13:13:00
81,,['ค น ห ล ง ท า ง'],"นํ้ า ห น า ว 🍃
ทริปรับลมหนาว สัมผัสบรรยากาศสุด COOL!!
พิกัด >> อ.น้ำหนาว จ.เพชรบูรณ์
------
ช่วงนี้หลายคนน่าจะเริ่มมองหาสถานที่เที่ยวสวยๆ
สำหรับจัดทริปรับลมหนาวกันแล้วใช่มั้ยครับ ?
.
.… เพิ่มเติม",,2020-11-02 13:13:00
82,,['ค น ห ล ง ท า ง'],"เสน่ห์ของการขับรถท่องเที่ยวใน Route สายธรรมชาติ
ที่ต้องผ่านเส้นทางไปตามป่าเขา
ช่างเป็นอะไรที่นักเดินทางอย่างเราๆ
หลงรักบรรยากาศกันแบบหมดใจเลยใช่มั้ยครับ...
.
.
แต่การขับรถเดินทางไกลของผมในทุกๆ ทริปนั้น … เพิ่มเติม",,2020-10-31 17:00:00
83,,['ค น ห ล ง ท า ง'],"รูปนี้เกือบหล่อแล้ว
สะดุดเชือดรองเท้าซะอย่างนั้น!!
อุบัติเหตุไม่เข้าใครออกใคร เผลอแปปเดียว
ลงไปคลุกฝุ่น ถลอกปอกเปิกหมด
ได้สัมผัสธรรมชาติอย่างแท้จริง แต่นอนยิ้มได้อยู่นะ
เดี๋ยวลงไปหาหมอข้างล่างได้… เพิ่มเติม",,2020-10-30 18:00:00
84,,['ค น ห ล ง ท า ง'],"ห ล่ ม สั ก
เที่ยวสบายๆ วันลาน้อยก็ชิลล์ได้!
ทริปเพชรบูรณ์สั้นๆ 3 วัน 2 คืน
------
เชื่อว่าหลายคน คงอยากที่จะหาเวลา
ออกไปเที่ยวสัมผัสรับไอหมอกกับลมเย็นๆ
รับบรรยากาศหน้าหนาวกันแล้วใช่มั้ยครับ… เพิ่มเติม",,2020-10-28 13:13:00
85,,['ค น ห ล ง ท า ง'],"พาเช็คอินโลเคชั่นสุดจัดจ้าน ณ ย่านประตูผี
One Day Trip เดินเที่ยวเมืองกรุงฯ
with Vivo X50 Pro 5G
------
คิดถึงบรรยากาศเมืองกรุงขึ้นมา ก็เลยขอหาเวลา
ไปเดินเล่นถ่ายรูปกันหน่อย คิดไปคิดมา
ว่าจะไปแถวไหนกันดี… เพิ่มเติม",,2020-10-26 14:06:00
86,,['ค น ห ล ง ท า ง'],"ลอยกระทงสุโขทัย : เผาเทียน เล่นไฟ
SUKHOTHAI LOI KRATHONG AND CANDLE FESTIVAL
พิกัด : ณ อุทยานประวัติศาสตร์สุโขทัย จ.สุโขทัย
23 ต.ค. - 1 พ.ย. 2563
------
กลับมาอีกครั้งกับงานเทศประจำปีสุดยิ่งใหญ่
กับ '… เพิ่มเติม",,2020-10-22 13:30:00
87,,['ค น ห ล ง ท า ง'],"PHILADELPHIA BOOK STORE
ฟิ ล า เ ด เ ฟี ย : อาณาจักรคนรักหนังสือ
พิกัด >> อ.วารินชำราบ จ.อุบลราชธานี
https://goo.gl/maps/stRVpEbsomUS7Yav8
------
อีกหนึ่งประเภทของการเดินทาง… เพิ่มเติม",,2020-10-21 14:38:00
88,,['ค น ห ล ง ท า ง'],"เพราะฝนไม่ใช่เหตุผลที่ทำให้เราต้องหยุดเดินทาง
แต่การเตรียมตัวเองให้พร้อมต่างหากคือสิ่งสำคัญ
ช่วงนี้ไม่ว่าผมจะเดินทางขึ้นเหนือล่องใต้
หรือไปออกทริปตะลุยป่าที่จังหวัดไหนๆ … เพิ่มเติม",,2020-10-20 17:30:00
89,,['ค น ห ล ง ท า ง'],"บ้ า น นํ้ า จ ว ง
UNSEEN 'นาขั้นบันได' & Slow Life ตามวิถีชาวม้ง
พิกัด >> ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก
------
เพราะการเดินทาง จะพาเราไปพบเจออะไรใหม่ๆ
เปิดประสบการณ์ใหม่ๆ มันจึงเป็นอะไรที่เกิดขึ้นได้… เพิ่มเติม",,2020-10-19 17:15:00
90,,['ค น ห ล ง ท า ง'],"ไปแล้ว 'รั ก เ ล ย'
เลาะเลี้ยวแวะเที่ยวเมืองเลย
------
ในช่วงปลายฝน ต้นหนาว อากาศดีๆ สดชื่นๆ แบบนี้
เรามาเที่ยวเลยด้วยกันมั้ยครับ ?
.
.
หลายครั้งที่ผมนั้นมักจะไปหลงทางเองคนเดียว … เพิ่มเติม",,2020-10-16 17:29:00
91,,['ค น ห ล ง ท า ง'],"17 ที่เที่ยวสายเขียว สายภูเขา
'พ ะ เ ย า - น่ า น'
ฤดูไหนก็ไม่หวั่น แบกเป้เที่ยวกันมันส์ทั้งปี
-------
หลังจากกักตัวมานาน ทุกคนก็คงรู้สึก
เบื่อๆ เซ็งๆ กันไม่น้อย ตอนนี้สถานที่ท่องเที่ยวต่างๆ … เพิ่มเติม",,2020-10-12 18:00:00
92,,['ค น ห ล ง ท า ง'],"น ร า ธิ ว า ส
หมู่บ้านจุฬาภรณ์พัฒนา 12
เที่ยวใต้ไม่เหมือนใคร…
เดินทางย้อนรอย 'จากปัจจุบันสู่วันวาน'
พิกัด : อ.สุคิริน จ.นราธิวาส
------
อีกครั้งกับการเดินทางของ ค น ห ล ง ท า ง ที่มุ่งหน้า… เพิ่มเติม",,2020-10-06 17:00:00
93,,['ค น ห ล ง ท า ง'],"เ พ ช ร บู ร ณ์
ทริปนี้…พาไปฟินแบบไม่กลัวฝน
------
นึกถึงบรรยากาศของกลิ่นดินกลิ่นหญ้า
หลังฝนตกใหม่ๆ แล้ว มันทั้งสดชื่น
และชุ่มฉ่ำใจมากๆ เลยใช่มั้ยครับ…
.
.… เพิ่มเติม",,2020-09-30 17:15:00
94,,['ค น ห ล ง ท า ง'],"ภู ผิ ง ห ม อ ก โ ฮ ม ส เ ต ย์
นั่งดูสายหมอกเดินทาง ฟังเสียงน้ำค้างกระซิบไพร
พิกัด >> อ.บ่อเกลือ จ.น่าน
------
หากตอนนี้กำลังคิดถึงการได้พักผ่อนในกระท่อมไม้
น่ารักๆ สักหลัง ที่อยู่ใจกลางป่าเขา และอากาศเย็นๆ… เพิ่มเติม",,2020-09-27 16:09:00
95,,['ค น ห ล ง ท า ง'],"จุ ฬ า ภ ร ณ์ พั ฒ น า ๙
เช็คอินถิ่นยะลา… สัมผัสชุมชนเล็กๆ กลางผืนป่าใหญ่
พิกัด : ต.แม่หวาด อ.ธารโต จ.ยะลา
-----
บางครั้งการเดินทาง ก็เริ่มต้นจากการที่เรา 'รู้สึกคิดถึง'
สถานที่ใดสถานที่นึงขึ้นมาในใจ … เพิ่มเติม",,2020-09-24 17:05:00
96,,['ค น ห ล ง ท า ง'],"ช า นุ ม า น - TRAVEL GUIDE
คิดถึงริมฝั่งโขง...หาที่เด็ดเช็คอิน 'อำนาจเจริญ'
------
หลังจากที่ก่อนหน้านี้ผมได้มีพาทุกคนไปเที่ยวที่
'อำเภอเขมราฐ' จังหวัดอุบลราชธานีกันมาแล้ว
แต่ถ้าถัดจากอุบลฯ ไปอีกสักหน่อย … เพิ่มเติม",,2020-09-17 17:04:00
97,,['ค น ห ล ง ท า ง'],"เ เ ห ล ม พั น ว า 🌴
เพราะ 'ภูเก็ต' มีอะไร 'เด็ด' มากกว่าที่เคยเห็น
------
หลังจากที่ก่อนหน้านี้ ผมได้พาทุกคนไปพักในที่พักสวยๆ
ของภูเก็ตกันมาแล้ว แต่สำหรับทริปนี้ ผมจะขอพาไปสัมผัส
ภูเก็ตในมุมแตกต่าง… เพิ่มเติม",,2020-09-15 17:42:00
98,,['ค น ห ล ง ท า ง'],"ทะเลหมอกเมืองเบตง - จ า เ ร า ะ ก า ง า 🌿
นับจากรีวิวแรกที่เป็นจุดเริ่มต้นของ ค น ห ล ง ท า ง
อย่าง #อำเภอเบตง มาจนถึงทุกวันนี้
ที่เมืองนี้ยังคงเป็นสถานที่ที่ผมคิดถึงเสมอ...
.
.… เพิ่มเติม",,2020-09-10 16:29:00
99,,['ค น ห ล ง ท า ง'],"พุ ท ธ ม ณ ฑ ล
เที่ยวใกล้ ไปง่าย! จ่ายสบายกระเป๋า!
วันเดียวเที่ยวเพลินๆ
พิกัด : อ.พุทธมณฑล จ.นครปฐม
------
ช่วงนี้กระแสท่องเที่ยวไทยเรียกว่า
กำลังบูมขึ้นมามากเลยทีเดียว … เพิ่มเติม",,2020-09-08 18:06:00
100,,['ค น ห ล ง ท า ง'],"ตามมาชมถ่ายทอดสด กับการเปิดตัว Vivo X50 Pro Exclusive Launch อย่างเป็นทางการครั้งแรกในไทย!
ห้ามพลาด! สำหรับการรับชม Live ครั้งนี้ เพียงกด Like และ Share โพสต์นี้ พร้อมติด #VivoX50Pro5GLaunch #PhotographyRedefined ก็มีโอกาสลุ้นรับ TWS Neo จำนวน 5 รางวัลกันไปเลยครับบบบ","ถ่ายทอดสด Vivo X50 Pro Exclusive Launch
ห้ามพลาด! สำหรับการรับชม Live ครั้งนี้
เพียงกด Like และ Share โพสต์นี้ พร้อมติด #VivoX50Pro5GLaunch #PhotographyRedefined
มีโอกาสลุ้นรับ TWS Neo จำนวน 5 รางวัล",2020-09-08 15:11:00
101,,['ค น ห ล ง ท า ง'],"เ ก า ะ กู ด มุ ม ใ ห ม่
เที่ยวเกาะกูดให้ Feel Good มากกว่าที่เคย...
------
หลังจากที่ก่อนหน้านี้ ผมได้พาทุกคนไปพักผ่อน
ในที่พักกระท่อมป่าๆ สไตล์บาหลีที่เกาะกูดกันมาแล้ว
แต่จริงๆ แล้วความเด็ดของเกาะกูดนั้น… เพิ่มเติม",,2020-09-03 19:15:00
102,,['ค น ห ล ง ท า ง'],"ตัวอย่างภาพถ่ายจริงจาก Vivo X50 Pro เตรียมพบกับสมาร์ทโฟนเรือธงรุ่นล่าสุด Vivo X50 Pro 5G ที่มาพร้อมกับกล้องระบบกันสั่งแบบ Gimbal และการถ่ายภาพอย่างมืออาชีพ ที่จะให้คุณเพลิดเพลินกับการถ่ายภาพและวิดิโออย่างแน่นอน แล้วพบกัน 8 กันยานี้
#VivoX50Pro5G #PhotographyRedefined",,2020-09-03 11:00:00
103,,['ค น ห ล ง ท า ง'],"ทุกครั้งที่เราออกไปตามหาความสุขจากการเดินทาง
ออกไปตามหาธรรมชาติที่จะช่วยเยียวยาร่างกาย
อันเหนื่อยล้า จนบางทีก็อาจจะลืมไปว่า
'ธรรมชาติและสิ่งแวดล้อมรอบตัวเรานั้น'
ก็อาจจะกำลังอยากให้เราหันกลับไปดูแล… เพิ่มเติม",,2020-09-01 18:00:00
104,,['ค น ห ล ง ท า ง'],"#แชร์โพสลุ้นรับที่พักหรูภูเก็ตฟรี!
AMATARA WELLNESS RESORT
[อมาธารา เวลเนส รีสอร์ท]
ทริป 'ภูเก็ต' ในฝัน...
พักรีสอร์ทวิวสุดปัง เหมือนสวรรค์อยู่ใกล้ตัว
------
… เพิ่มเติม",,2020-08-31 19:30:00
105,,['ค น ห ล ง ท า ง'],"เ ข ม ร า ฐ ธ า นี
เมืองนี้ดีต่อใจ...ใครๆ ก็อยากมาชิลล์!
พิกัด : อ.เขมราฐ จ.อุบลราชธานี
------
เปิดทริปเดินสายทักทายชาวอีสาน
ด้วยการมาเยือน 'จังหวัดอุบลราชธานี' จักหน่อยยย
เรียกว่าเป็นทริปสั้นๆ… เพิ่มเติม",,2020-08-28 18:06:00
106,,['ค น ห ล ง ท า ง'],"JUNGLE KOH KOOD
กระท่อมป่ากลางเกาะ…
พิกัด : เกาะกูด จ.ตราด
------
เมื่อทริปต่างประเทศต้องโดนเทกันไป
ผมว่าน่าจะมีหลายๆ คน ที่แอบอกหักจากทริป 'บาหลี'
กันอยู่ไม่น้อย แต่อย่าเสียใจและอย่าเสียดายไปเลยครับ … เพิ่มเติม",,2020-08-21 18:06:00
107,,['ค น ห ล ง ท า ง'],"ชุ ม เ เ ส ง
ย้อนเวลาพาเที่ยวเมืองเก่า...
พิกัด : อ.ชุมแสง จ.นครสวรรค์
------
เพราะทุกๆ สถานที่ ต่างก็มีเรื่องราว
ที่ล้วนเปลี่ยนผ่านตามกาลเวลา
แต่เสน่ห์เหล่านั้นก็ยังคงไม่เลือนหายไป
.… เพิ่มเติม",,2020-08-17 18:30:00
108,,['ค น ห ล ง ท า ง'],"อํ า เ ภ อ ค ล อ ง ล า น
เมืองชิลล์ ● วิวดี ● ธรรมชาติเด็ด!
พิกัด : จังหวัดกำแพงเพชร
------
ได้กลับมาเยือนจังหวัดกำแพงเพชรกันอีกครั้ง
บอกตรงๆ เลยว่ามาทีไรก็ประทับใจ และไม่เคยผิดหวัง… เพิ่มเติม",,2020-08-13 18:31:00
109,,['ค น ห ล ง ท า ง'],"พิชิต ‘ด อ ย ห้ ว ย ทู่’
เดินป่าหน้าฝน...แบกเป้ 1 ใบ แล้วก้าวไปกับ 2 ขา
พิกัด : อ.บ้านตาก จ.ตาก
------
ฤดูกาลของการเดินป่าในช่วงหน้าฝนกลับมาอีกครั้ง
ผมคงต้องบอกเลยว่าไม่มีช่วงเวลาใด
ที่เดินป่าแล้วจะสุขใจ … เพิ่มเติม",,2020-08-11 17:09:00
110,,['ค น ห ล ง ท า ง'],"เ ก า ะ ค า
เช็คอินลำปางหนา...เด็ดจริงจนต้องมา พิสูจน์ความ Unseen!!
------
กึ๊ดเติงหาทริปเมืองเหนืออะหยังก่อเจ้าาาา
นี่ก็เข้าสู่เดือนสิงหาคมกันแล้ว เรียกว่าใกล้เข้าสู่… เพิ่มเติม",,2020-08-05 18:33:00
111,,['ค น ห ล ง ท า ง'],"ข ลุ ง | จ.จันทบุรี
มอง ‘ขลุง’ ผ่านเลนส์...รวมที่กิน ที่ชิลล์ ที่เที่ยว
------
ในช่วงเวลากลางปีแบบนี้ บางทีก็อาจจะมีอารมณ์เบื่อๆ
อยากลองหาที่เปลี่ยนบรรยากาศเที่ยวสักหน่อย
เอาแบบที่ไปได้ทั้งปี… เพิ่มเติม",,2020-07-29 18:06:00
112,,['ค น ห ล ง ท า ง'],"ตามไปชมกันต่อความพร้อมของอุตสาหกรรมท่องเที่ยวไทย กับมาตรการความปลอดภัยด้านสาธารณสุข Amazing Thailand Safety and Health Administration (SHA)
.
.
โดยแบม ปีติภัทร จะพาทุกคนไปชมกับความพร้อมอีก 5 กิจการ ได้แก่… เพิ่มเติม",,2020-07-27 19:01:00
113,,['ค น ห ล ง ท า ง'],"ส ว ร ร ค โ ล ก
เที่ยวเพลินเดินเล่นเมืองเก่า...ชิคแค่ไหน ต้องลองไปดู!
พิกัด >> อ.สวรรคโลก จ.สุโขทัย
------
เพราะทุกสถานที่ล้วนมีเรื่องราวที่เปลี่ยนผ่าน
ตามกาลเวลา แล้วไม่ว่าวันเวลาจะผ่านไป
นานเท่าไหร่… เพิ่มเติม",,2020-07-24 18:20:00
114,,['ค น ห ล ง ท า ง'],"เ เ ก ล ง
ลุยโลดดดดและโคตรชิลล์ เที่ยวระยองให้ครบรส!
------
จะไปเที่ยวไหนทั้งที ครั้นแต่จะให้เที่ยวแต่เเบบเดิมๆ
ก็อาจจะเบื่อกันได้ใช่มั้ยครับ เพราะฉะนั้น
ในแต่ละทริปเนี่ยเราควรจะลองหาสถานที่
ให้หลากหลาย… เพิ่มเติม",,2020-07-22 17:16:00
115,,['ค น ห ล ง ท า ง'],"📣 เปิดวาร์ปเว็บลับสำหรับจัดทริป!!
มาครับบบบ วันนี้ผมมีเว็บไซด์รวบรวมข้อมูล
การท่องเที่ยวที่ตอบโจทย์นักเดินทางมาฝากทุกคนกัน
เรียกว่าข้อมูลท่องเที่ยวไทย อัดแน่นรวมกันอยู่ในเว็บนี้ที่เดียว … เพิ่มเติม",,2020-07-21 20:08:00
116,,['ค น ห ล ง ท า ง'],"บ้านสวนร่มไม้
ถึงคราวหลบลมร้อน ไปพักใจกลางป่า…
พิกัด >> อ.ขลุง จ.จันทบุรี
GPS >> https://g.page/suanrommai?share
------
หากอยากหาเวลาออกไปพักใจในที่พักริมน้ำ
บรรยากาศดีๆ ที่ไหนสักแห่ง...หลายคนก็น่าจะนึกถึง… เพิ่มเติม",,2020-07-15 18:09:00
117,,['ค น ห ล ง ท า ง'],"แค่นึกถึงภาพท้องฟ้าที่ทอดยาวจรดกับผืนทะเล
ที่กว้างใหญ่ ได้ยินเสียงลม และได้สัมผัสไอทะเล....
ทุกคนก็คงอยากจะออกไปหาความสุขจากธรรมชาติ
กันแล้วใช่มั้ยครับ ?
.
.… เพิ่มเติม",,2020-07-10 18:06:00
118,,['ค น ห ล ง ท า ง'],"เ ข า ย้ อ ย...เปิดทริปเที่ยวใกล้กรุง
พาเช็คอิน 'เพชรบุรี' แบบนี้ก็มีด้วย!
------
กลับมาอีกครั้งครับกับทริปที่ผมจะพาทุกคน
ไปเที่ยวแบบใกล้ๆ กรุง แต่ครั้งนี้เราจะไปกันที่
'จังหวัดเพชรบุรี' ซึ่งเป็นจังหวัดที่ใครๆ… เพิ่มเติม",,2020-07-07 17:05:00
119,,['ค น ห ล ง ท า ง'],"บางครั้ง… 'ความสุขใจ' ก็เกิดขึ้นได้ง่ายๆ
เพียงแค่ได้ใช้เวลามานั่งพักใจท่ามกลางธรรมชาติ
และทิ้งเรื่องที่ทำให้กังวลใจไว้ข้างหลัง….
.
.
เมื่อการท่องเที่ยวเริ่มกลับมาคึกคักอีกครั้ง … เพิ่มเติม",,2020-07-02 17:00:00
120,,['ค น ห ล ง ท า ง'],"ชุมพร
ล่องแพ ปีนเขา เคล้าสายหมอก
พิกัด : อ.พะโต๊ะ จ.ชุมพร
------
หลังจากที่ทริปต่างๆ ต้องพากันล่มและโดนเทกันไป
เพราะสถานการณ์ Covid-19 แต่ฟ้าหลังฝน
ก็ย่อมจะสดใสเสมอ...แล้วเราก็สามารถกลับมาท่องเที่ยว… เพิ่มเติม",,2020-07-01 17:05:00
121,,"['ค น ห ล ง ท า ง', 'ดอยขุนคำ แม่ลาน้อย']","อยากออกไปยืนสัมผัสไอหมอกอยู่ตรงนั้น...
-------
#คิดถึงแม่ฮ่องสอน
#คนหลงทาง",,2020-06-27 12:01:00
122,,['ค น ห ล ง ท า ง'],"The Pallat : จุดเช็คอินสระบุรีแห่งใหม่
กินเที่ยว Cafe & ตลาด สไตล์บ้านไร่ชายทุ่ง
พิกัด >> อำเภอวิหารแดง จังหวัดสระบุรี
https://maps.app.goo.gl/RNSEX6Hh1GQojHyJ9
------
กราบสวัสดีพ่อแม่พี่น้องลูกเพจ… เพิ่มเติม",,2020-06-26 16:04:00
123,,['ค น ห ล ง ท า ง'],"☁ เ ข า ค้ อ ☁
หมอกเยอะเกินห้ามใจ มาเมื่อไหร่ก็ฟิน
------
หลังจากที่รีวิวที่แล้วผมได้พาทุกคนไปตะลอนๆกัน
ที่อำเภอวิเชียรบุรี จ.เพชรบูรณ์ มาแล้วนั้น
แต่ผมว่าถ้ามีโอกาสได้มาเพชรบูรณ์ทั้งที … เพิ่มเติม",,2020-06-22 14:35:00
124,,['ค น ห ล ง ท า ง'],"📷 www.konlongtang.com 📷
อีกหนึ่งช่องทางในการติดตามรีวิวสถานที่ท่องเที่ยวทั่วไทยของ ค น ห ล ง ท า ง ไม่ว่าจะภาคไหน จังหวัดไหน หรือแม้แต่ที่พักสวยๆ ก็รวบรวมมาให้ทางเว็บไซต์กันแล้ว รับรองว่าเด็ดทุกที่แน่นอนครับ! … เพิ่มเติม",,2020-06-17 12:14:00
