,Place,Person,Post,Share,Date
87,,['HashCorner'],"𝙍𝙤𝙖𝙙 𝙏𝙧𝙞𝙥 𝙈𝙤𝙤𝙙 🧡
ชอบการขับรถเที่ยวไปเรื่อยๆ
เปิดเพลงที่ชอบฟังไปพลางๆ
ได้มีเวลาคุยกับเพื่อนในรถ
ได้เห็นวิวสวยๆ ข้างทาง
หลงทางบ้าง เลี้ยวผิดบ้าง ขับเลยบ้าง
แวะนู่นนิด จอดนี่หน่อย
เมื่อไหร่จะได้ไปอีกนะ..… เพิ่มเติม",,2021-05-17 15:52:00
88,,"['HashCorner', 'เคียวโตะ (เมือง)']","เกียวโต x ญี่ปุ่น 🇯🇵⛩
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
เกียวโต (Kyoto) เมืองฮิตอันดับสองของภูมิภาคคันไซที่คนไทยนิยมมาเที่ยวมากกกกก… เพิ่มเติม",,2021-05-16 13:12:00
89,,"['HashCorner', 'Dalat, Viet Nam']","ดาลัด - เวียดนาม 🏞🇻🇳
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
สำหรับก๊อตแล้วอีกหนึ่งเมืองใกล้บ้านเราที่มีอากาศดี๊ดี เที่ยวง่าย แถมมีสถานที่ที่มีวิวสวยๆมากมาย ก็คือ “ดาลัด” เมืองเล็กๆ ที่อยู่ทางตอนใต้ของประเทศเวียดนาม… เพิ่มเติม",,2021-05-15 11:23:00
90,,['HashCorner'],"5 สวนสนุกทั่วโลก ที่ต้องไปสักครั้งในชีวิต 🎡🎢
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
ก๊อตเชื่อว่าความฝันของนักเดินทางหลายๆคน นอกจากอยากเที่ยวรอบโลกแล้ว ยังมีอีกหนึ่งความฝันที่อยากทำให้เป็นจริง… เพิ่มเติม",,2021-05-13 17:17:00
91,,['HashCorner'],"7 เมืองรองแนะนำน่าเที่ยวในไทย
ในสถานการณ์แบบนี้ จะให้ไปเที่ยวก็คงยังไม่ได้ ถึงไปเที่ยวได้จิตใจก็คงจะตุ้มๆต่อมๆ วันนี้ก็อตจะพาทุกคนไปรู้จักจังหวัดที่เป็นเมืองรองของประเทศไทยกันบ้าง… เพิ่มเติม",,2021-05-10 18:50:00
92,,"['HashCorner', 'หลวงพระบาง']","หลวงพระบาง-ลาว เมืองมรดกโลก 🇱🇦
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
ถ้าให้พูดถึงเมืองน่าเที่ยวที่ไม่ใกล้ไม่ไกลจากบ้านเรา ก็อตขอยกให้ ’หลวงพระบาง’ เป็นตัวเลือกอันดับต้นๆ เลย ที่นี่ไม่ได้มีดีแค่เป็นมรดกโลก… เพิ่มเติม",,2021-05-08 11:19:00
93,,['HashCorner'],"โอซาก้า / ญี่ปุ่น จัดเต็มมมม
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
เชื่อว่าประเทศแรกๆ ที่ตอนนี้หลายคนอยากไปมากคือ “ญี่ปุ่น” และเมืองสุดฮิตที่จะพลาดไม่ได้เลยก็คือ ‘โอซาก้า’ เพราะที่นี่มีครบมากกกกกก… เพิ่มเติม",,2021-05-07 12:00:00
94,,"['HashCorner', 'สวนเฉลิมหล้า']","Trying Surfskate 🛹
สวนเฉลิมหล้า x ราชเทวี กรุงเทพ
หลายคนอาจจะไม่รู้ว่ากรุงเทพเรานั้น มีสวนสาธารณะแถวๆ ราชเทวีที่โคตรจี๊ดด้วยกราฟิตี้ ซึ่งเป็นทั้งที่พักผ่อน และยังเป็นที่ๆใครหลายคนชอบมาถ่ายรูปเล่นกันในนี้ด้วย
… เพิ่มเติม",,2021-05-05 17:00:00
95,,"['HashCorner', 'Lake Tekapo, New Zealand']","ทะเลสาบเทคาโป (Lake Tekapo) / เกาะใต้ นิวซีแลนด์ 🇳🇿
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
ถ้าให้ยกที่เที่ยวที่ตัวเองรู้สึกเหมือนอยู่ในโลกแห่งความฝัน นี่ขอยกให้เป็น ทะเลสาบเทคาโป (Lake Tekapo) ที่ นิวซีแลนด์… เพิ่มเติม",,2021-05-04 15:42:00
96,,"['HashCorner', 'ออสเตรเลีย']","ถ้าให้เลือกว่าอยากไปอยู่ประเทศไหนมากที่สุด
ตัวเองขอเลือก #ทีมออสเตรเลีย 🇦🇺
จากประสบการณ์ที่เคยได้วีซ่า WAH ไปลองอยู่เมลเบิร์นแปปนึง ไปเที่ยวมาแล้วทั้งแถบเมลเบิร์นเอง ซิดนีย์ บริสเบน-โกลด์โคสต์ อีกทั้งยังไป Road… เพิ่มเติม",,2021-05-03 18:48:00
97,,"['HashCorner', 'เซี่ยงไฮ้']","เซี่ยงไฮ้ (Shanghai - 上海市) / จีน 🇨🇳
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
4 วัน 3 คืน ชิคกว่าที่คิด อีกทั้งยังเก็บหมด
ครบทุกรสชาติ รีวิวนี้ ละเอียดมากกกกก
เซี่ยงไฮ้ (Shanghai)… เพิ่มเติม",,2021-04-29 13:37:00
98,,['HashCorner'],"คิดว่าปีนี้ เราจะได้ออกไปเที่ยวต่างประเทศกันมั้ยน้าา
ชุดหน้าหนาวที่ CF มาปีกว่า ยังไม่ได้ใช้เล้ย 🥲
📍 Kanazawa, Japan
–––––
📸 IG: instagram.com/hashcorner
⛰ FB Group เที่ยวต่างประเทศ : Hashcorner",,2021-04-23 12:48:00
99,,"['HashCorner', 'Interlaken, Switzerland']","อินเทอร์ลาเคิน (Interlaken) x สวิตเซอร์แลนด์ 🇨🇭
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER
#สวิตเซอร์แลนด์คนเดียว
เมืองท่องเที่ยวโคตรฮิตอีกเมืองในสวิตเซอร์แลนด์
ซึ่งก๊อตเองไม่แปลกใจเลยว่าทำไมมันฮิต … เพิ่มเติม",,2021-04-22 15:30:00
100,,"['HashCorner', 'เกาะล้าน - Koh Larn']","เกาะล้าน พัทยา 🏝
ใครที่กำลังหาที่เที่ยวทะเลใกล้ๆ กรุงเทพ
แบบน้ำใสกิ๊ง ชายหาดสวย ทรายนุ่มเป็นสีขาว
ถ่ายรูปปัง แถมยังมีกิจกรรมเยอะแยะให้เราได้ทำ
อีกทั้งมีคาเฟ่-ร้านอาหาร มากมายอีก
… เพิ่มเติม",,2021-04-21 17:01:00
101,,['HashCorner'],"สำหรับคนที่คิดถึงไต้หวัน 💙
ใครที่ชื่นชอบการเที่ยวต่างประเทศ 🙌🏻
มาเข้ากลุ่มกันเถิดด > เที่ยวต่างประเทศ : Hashcorner","ไต้หวัน (Taiwan) เที่ยวให้หมดรอบเกาะ!
เรามาเที่ยวทิพย์ไต้หวันกันดีกว่า ใครที่จะเที่ยวแต่ไทเป ให้ลองคิดใหม่ นี่คือไฮไลท์ไต้หวันทั้งหมดที่ผมเคยเที่ยวมา โคตรของโคตรดีย์ ครบจบทุกอย่าง ทั้งกิน ช้อปปิ้ง เที่ยวเมือง… เพิ่มเติม",2021-04-19 13:11:00
102,,"['HashCorner', 'เอดินบะระ']","เอดินบะระ (Edinburgh) / Scotland - UK 🏴󠁧󠁢󠁳󠁣󠁴󠁿
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER EP.2
เมืองหลวงของสกอตแลนด์ที่มีอายุเกือบๆ 1,000 ปี
โดยมีมาตั้งแต่ยุคกลาง ซึ่งเอดินบะระเองถือเป็นเมืองล่ำค่า
ทั้งประวัติศาสตร์… เพิ่มเติม",,2021-04-18 14:12:00
103,,"['HashCorner', 'Phuket, Thailand']","Banana Beach (หาดกล้วย) / ภูเก็ต 🏝
หาดกล้วย เป็นหาดที่ก๊อตชอบรักที่สุดในภูเก็ต
มันเป็นหาดเล็กๆ ซ่อนอยู่ข้างถนน
ไม่ไกลจากหาดในทอนเท่าไหร่
ถือเป็นหาดที่ดีในการมาหลบผู้คน
แล้วมานั่งจอยอยู่กับโลกของตัวเอง
… เพิ่มเติม",,2021-04-16 09:00:00
104,,"['HashCorner', 'ปักกิ่ง']","ปักกิ่ง (北京) / จีน 🇨🇳
#เที่ยวทิพย์ต่างประเทศ_HASHCORNER EP.1
ถ้าให้เลือกเมืองที่ชอบที่สุดในประเทศจีน
ตัวก๊อตเองขอเลือกปักกิ่งเป็นอันดับหนึ่งในดวงใจ
เพราะนอกจากจะเป็นเมืองหลวง ที่เก่าแก่ด้วยประวัติศาสตร์… เพิ่มเติม",,2021-04-15 14:47:00
105,,"['HashCorner', 'เกาะล้าน - Koh Larn']","เกาะล้าน / พัทยา 🏖💙
ตอนนี้ที่เกาะล้าน น้ำใสมากกกกก
หาดสวย ทรายคือขาวและละเอียดสุด
โดยเฉพาะหาดเทียน และหาดตาแหวน คือโคตรดี
เอาล่ะ ไม่มาตอนนี้ แล้วจะมาตอนไหน
แนะนำให้มาเลย ยิ่งช่วงวันธรรมดายิ่งดี
เพราะคนน้อยมาก ไม่วุ่นวายเลย
เดี๋ยวรีวิวเกาะล้านตัวเต็มมา
อดใจรอหน่อยน้า 🙋🏻‍♂️
📸 IG: instagram.com/hashcorner",,2021-04-05 17:44:00
106,,"['HashCorner', 'Shangri La, Tibet']","แชงกรีล่า ดินแดนในตำนาน 🗻
แชงกรีล่า ถือว่าเป็นเมืองในตำนาน ที่มีเอกลักษณ์แบบทิเบต ทั้งตัวเมือง วัดที่ดูเก่าแก่ และล้อมรอบด้วยธรรมชาติที่สวยงามของภูเขา ทะเลสาบที่เงียบสงบ… เพิ่มเติม",,2021-04-02 11:45:00
107,,"['HashCorner', 'กรุงเทพมหานคร ประเทศไทย']","4 ร้านอาหารเกาหลี เหมือนยกแดนกิมจิมาในกรุงเทพ 🍲
ช่วงนี้กระแสซีรีย์เกาหลีฮิตไม่แผ่วเลยจ้า เรามักจะได้เห็นฉากกินอาหารเกาหลีอยู่บ่อย ๆ แทบจะทุกเรื่องเลยแหละ ทำเอากระตุกต่อมหิวใครหลายๆ คน ไปตามๆ กัน… เพิ่มเติม",,2021-04-01 12:00:00
108,,"['HashCorner', 'เกาะล้าน - Koh Larn']","ตอนนี้อยู่เกาะล้านแหละ
ไม่ได้มานานมากกกกกกกกกก
น่าจะ 7-8 ปีได้แหละ จำแทบไม่ค่อยได้
555555555
ไว้รอรีวิวเกาะล้านน้าา 🧡🙋🏻‍♂️
ของดีเพียบบบบ
———
📸 IG: instagram.com/hashcorner",,2021-03-30 20:56:00
109,,"['HashCorner', 'แม่ริม เชียงใหม่']","แม่ริม เชียงใหม่
แอ่วแม่ริมกันดีกว่าา ต้องยอมรับว่าอำเภอนี้
มีสถานที่ท่องเที่ยวยอดฮิต ที่โด่งดังในโซเชียลตั้งมากมาย
ไม่ว่าจะเป็น สวนดอกไม้ที่มอบความสดชื่นให้เบาๆ
หรือต้นไม้นานาพันธุ์จากสวนพฤกษศาสตร์ … เพิ่มเติม",,2021-03-30 17:00:00
110,,"['HashCorner', 'Khao Sok National Park']","เขาว่าชีวิตมีก็ต้องใช้ 🙋🏻‍♂️
ให้ออกไปเที่ยว ออกไปที่ไหน
ไม่รู้ทำไม วันนี้ไม่อยากไปไหนเลย
𝘔𝘰𝘳𝘷𝘢𝘴𝘶 - 𝘚𝘶𝘯𝘥𝘢𝘺
📍เขื่อนเชียวหลาน / แพ 500 ไร่
———
📸 IG: instagram.com/hashcorner",,2021-03-29 12:59:00
111,,"['HashCorner', 'อ.เชียงดาว จังหวัดเชียงใหม่']","เชียงดาว เชียงใหม่ 🌌
นี่พูดเลยว่าหลายคนต้องได้ยินชื่อมานักต่อนักแล้ว
โดยเฉพาะ ดอยหลวงเชียงดาว ที่ถือเป็นยอดดอย
ที่สูงเป็นอันดับสามของประเทศแหนะ
ถ้าใครเป็นสายเทรคกิ้งพิชิตยอดเขาคือห้ามพลาดเลยแหละ… เพิ่มเติม",,2021-03-28 11:19:00
112,,['HashCorner'],"เมืองน่าน สวรรค์แห่งขุนเขา ⛰️
น่าน เป็นจังหวัดที่ก๊อตไปอยากกลับไปซ้ำอีก ในทุกๆ ครั้งที่กลับมา ถ้าใครมาแล้วต้องรู้สึกเหมือนกับก๊อตแน่ เชื่อสิ! ก็เพราะน่านนั้นเป็นเมืองที่ล้อมรอบไปด้วยธรรมชาติ และภูเขาที่สวยงาม… เพิ่มเติม",,2021-03-27 11:00:00
113,,['HashCorner'],"เขื่อนเชี่ยวหลาน กุ้ยหลินเมืองไทย / สุราษฎร์ธานี
ฤดูนี้หนีร้อนไปนอนแพที่เขื่อนเชี่ยวหลาน
กันดีกว่า หลายคนสงสัยว่าทำไมถึง เรียกว่ากุ้ยหลินเมืองไทยกันนะ
ก็เพราะว่าที่นี่มีวิวที่สวยงาม และมีน้ำสีเขียวใสมรกต … เพิ่มเติม",,2021-03-26 12:00:00
114,,['HashCorner'],"สะพานควาย x คาเฟ่สไตล์มินิมอลสุดคูล ☕️
สะพานควาย ย่านนี้หลายคนมักลืมเลือนไป
เพราะคิดว่ามันคืออารีย์ บอกเลยว่าไม่ใช่นาจา!
ย่านสะพานควาย นับว่าเป็นอีกหนึ่งย่านที่กำลังเริ่มฮิต … เพิ่มเติม",,2021-03-25 12:00:00
115,,['HashCorner'],"ตื่นเต้นมากว่า #H6คืออะไร
ตอนนี้เค้าเฉลยแล้วววว 🙋🏻‍♂️
ใครที่มีความสงสัย และยังแอบลุ้นเหมือนกับก๊อต ว่าเอ๊ะ! #H6คืออะไร ตอนนี้ทาง GWM Thailand เค้ามีเฉลยมาแล้วนะ ว่าที่แท้นั่นคือ All New HAVAL H6 Hybrid SUV!… เพิ่มเติม",,2021-03-24 21:07:00
116,,['HashCorner'],"𝗞𝗟𝗢𝗢𝗞 𝗙𝗟𝗔𝗦𝗛𝗦𝗔𝗟𝗘! 🧡
ซื้อ 1 แถม 1 ทัวร์หมู่เกาะสิมิลันด้วยเรือสปีดโบ๊ท โดย Sea Star
ขายเฉพาะวันนี้เท่านั้น ตั้งแต่เวลา 12.00น.
รีบจัดเล้ย เพราะมีจำนวนจำกัดดดด!
ใครกำลังคิดจะเที่ยวหมู่เกาะสิมิลัน ทะเลอันดามันไทย… เพิ่มเติม",,2021-03-22 11:55:00
117,,['HashCorner'],"ฮานอย เวียดนาม ย่านเมืองเก่าที่น่าหลงใหล 🇻🇳
ถ้าพูดถึงเวียดนามต้องบอกว่าเป็นประเทศแรกๆ ที่ก๊อตอยากไปเที่ยวเลยแหละ แค่บินเฟิ้ยวเดียว 2 ชม. ก็ถึงแล้ว ส่วนเมืองที่ห้ามพลาดไม่ได้ เมื่อมาเยือนเวียดนามเหนือ นั่นคือ… เพิ่มเติม",,2021-03-20 10:00:00
118,,['HashCorner'],"7 ที่เที่ยวหน้าร้อน ชวนรับลมทะเลสุดฟินช่วงซัมเมอร์ 🏖️
ถ้าพูดถึงซัมเมอร์ แน่นอนว่าทะเลเป็นอันดับต้นๆ ที่หลายคนนึกถึงกันแถมยังครึกครื้นเป็นพิเศษ เพราะเราสามารถนั่งชิลอาบแดดริมทะเล ฟังเสียงคลื่นซัดกระทบฝั่ง… เพิ่มเติม",,2021-03-18 12:00:00
119,,['HashCorner'],"เผอิญผ่านแถวสาทร แล้วเห็น MEET THE H6 ใหญ่สะดุดตาม๊ากก มีใครรู้บ้างว่านี่คืออะไร ที่เที่ยวใหม่หรือยังไงบ้าง? 🙋🏻‍♂️
ใครรู้บอกหน่อยย สงสัยมากกกกก
#H6คืออะไร",,2021-03-17 21:13:00
120,,['HashCorner'],"ม้าหมุน / เอเชียทีค 🎠🎡
มุมถ่ายรูปสุดชิค ฟีลเมืองนอกมากกก
Bangkok Instagrammable Place EP. 2
มุมถ่ายรูปสุดปังในเอเชียทีคที่ส่วนตัวก๊อตเองก็ขอยกให้ ‘ม้าหมุน’ เป็นมุม Instagramable นัมเบอร์วันในใจ… เพิ่มเติม",,2021-03-16 12:00:00
121,,['HashCorner'],"ออสเตรเลีย 🇦🇺
ออสเตรเลียถือเป็นประเทศที่กลมกล่อมที่สุดเท่าที่เคยได้ไปเที่ยวมา ด้วยเมืองที่ติดอันดับ มีความน่าอยู่ที่สุดในโลกอย่างเมลเบิร์น อีกทั้งเก๋ด้วยความเป็นเมืองหลวงของกาแฟและคาเฟ่… เพิ่มเติม",,2021-03-14 10:25:00
122,,"['HashCorner', 'สะพานเขียวหน้าสวนลุม']","สะพานเขียว หน้าสวนลุม 🌳
แลนด์มาร์กสีเขียวใจกลางเมืองกรุง ฟีลญี่ปุ่น
Bangkok Instagrammable places EP. 1
กลับมาเป็นกระแสอีกแล้ววว กับจุดเช็คอินถ่ายรูปยอดฮิตที่สะพานเขียว ย่านสวนลุม… เพิ่มเติม",,2021-03-13 10:00:00
123,,['HashCorner'],"เกาหลีใต้ ดีต่อใจที่กรุงโซล
เมื่อพูดถึงเกาหลี ก๊อตก็อดคิดถึงไม่ได้เลย
โดยเฉพาะกรุงโซลที่ตอนนี้เริ่มเข้าสู่ฤดูใบไม้ผลิ
เหมาะกับการท่องเที่ยวซะเหลือเกินนน
ยิ่งนึกก็ยิ่งอยากไป คิดถึงบรรยากาศดีๆ งานศิลปะ… เพิ่มเติม",,2021-03-12 12:30:00
124,,"['HashCorner', 'นครศรีธรรมราช']","นครศรีธรรมราช 🌴
เมืองเก่าที่เต็มไปด้วยเสน่ห์ พร้อมได้ใกล้ชิดกับธรรมชาติ ให้ร่างกายได้ชาร์จพลังชีวิต และยังได้ขอพรกับไอ้ไข่ที่วัดเจดีย์ ที่ปังและโด่งดังขั้นสุด ซึ่งของแท้ต้องมานครศรีธรรมราชที่เดียวนะครับ!… เพิ่มเติม",,2021-03-11 18:00:00
125,,['HashCorner'],"ซัมเมอร์นี้ชวนไปเที่ยวปิกนิก พักผ่อนคลายร้อน
ที่สวนรถไฟกันกับ KITKAT SUMMER
ซัมเมอร์นี้ก๊อตอาสาพาทุกคนไปปิกนิกผ่อนคลาย สบายอารมณ์ รับแดดอ่อนๆ ลมโชยเบาๆ กันที่สวนสาธารณะวชิรเบญจทัศ… เพิ่มเติม",,2021-03-09 16:30:00
126,,"['HashCorner', 'เชียงใหม่ ประเทศไทย']","ขอลายแทงวัดสวย แบบตราตรึง
คนละหนึ่งที่ได้มั้ยครับ 🙋🏻‍♂️
ในรูป: วัดศรีสุพรรณ เชียงใหม่
เป็นอุโบสถเงินหลังแรกของโลกเลยนะเว้ย
———
📸 IG: instagram.com/hashcorer
🖤 Blog: hashcorner.com",,2021-03-08 17:47:00
127,,"['HashCorner', 'Phi Phi Island']","หมู่เกาะพีพี-เกาะไข่นอก / ภูเก็ต 🏝️
แดนสวรรค์ของคนรักทะเล พลาดไม่ได้เลยกับหมู่เกาะพีพี
เพราะเกาะพีพี ถือว่าเป็นอีกหนึ่งสิ่งมหัศจรรย์ที่ดังระดับโลก
ทั้งอ่าวมาหยา ที่เคยถ่ายหนังเรื่อง The Beach มาก่อน … เพิ่มเติม",,2021-03-07 11:00:00
128,,['HashCorner'],"แม่ฮ่องสอน / เมืองสามหมอก ⛰
อยากขึ้นเหนือ แต่คิดไม่ออกว่าจะไปที่ไหนดี
ก๊อตอยากแนะนำกับแม่ฮ่องสอน ที่มีที่เที่ยวปังๆ โคตรเยอะ
อย่างปางอุ๋ง บ้านรักไทย บ้านจ่าโบ่ หรือแม้แต่ปาย
ทั้งหมดที่บอกมาคือดี หมอกปัง วิวสวย… เพิ่มเติม",,2021-03-06 12:16:00
129,,"['HashCorner', 'วังบูรพา']","ปั่นจักรยานเที่ยว 1 วัน กับ 5 สถานที่สุดเก๋กลางกรุง ย่าน “วังบูรพา” พร้อมด้วย Samsung Galaxy Buds Pro 🚴‍♂️
ครั้งนี้ก๊อตขอพาทุกคนไปเที่ยวในกรุงเทพ กับย่านที่หลายๆ คน อาจจะฟังแล้วคุ้นหู อย่างย่าน “วังบูรพา”… เพิ่มเติม",,2021-03-04 17:00:00
130,,"['HashCorner', 'แม่กำปอง']","แม่กำปอง / เชียงใหม่ ⛰
หลายคนคงเคยได้ยินชื่อ และได้เห็นรีวิวหมู่บ้านแม่กำปองกันมานับไม่ถ้วนแล้ว ด้วยเสน่ห์ของธรรมชาติหมู่บ้านแห่งนี้ที่ล้อมรอบไปด้วยลำธาร น้ำตก และภูเขา… เพิ่มเติม",,2021-03-02 14:30:00
131,,['HashCorner'],"ศูนย์กีฬาบึงหนองบอน / กรุงเทพ ⛵️
สำหรับคนที่มีความเป็น Adventurous Spirit นั้น ก๊อตอยากแนะนำ ศูนย์กีฬาบึงหนองบอน ที่เป็นแหล่งรวมกิจกรรม Active ตั้งแต่การเล่นเรือใบ พาย SUP Board พายเรือคายัค… เพิ่มเติม",,2021-02-19 12:00:00
132,,"['HashCorner', 'เชียงใหม่ ประเทศไทย']","แม่แตง / เชียงใหม่
เป็นอีกหนึ่งอำเภอในเชียงใหม่ที่ก๊อตชอบมาก
เพราะแม่แตงนั้นมีที่เที่ยวดีๆ อย่างไร่ชา น้ำตก คาเฟ่ วัด
และที่พักสวยๆ ซ่อนตัวอยู่ในอำเภอนี้ค่อนข้างเยอะมาก … เพิ่มเติม",,2021-02-13 15:45:00
133,,['HashCorner'],"เที่ยวไทยอย่างไร ให้ได้ CENTRAL Gift Voucher สูงสุด 6,000 บาท!
มาบอกโปรล่าสุดของบัตรทอง American Express กันซักหน่อย บัตรนี้ถือว่าคุ้มมากสำหรับสายเที่ยวตอนนี้ เพราะเราสามารถเที่ยวไทยได้จุกๆ แถมยังได้รับ… เพิ่มเติม",,2021-02-12 10:00:00
134,,['HashCorner'],"HASHCORNER กำลังสร้างทีม
และหาคนจอย ลุยไปด้วยกันนน
ใครที่ชอบท่องเที่ยว และสนใจร่วมทีมกันสร้างคอนเทนต์ที่มีคุณภาพ มีประโยชน์สำหรับนักท่องเที่ยว หากคิดว่าตัวเองมีความคิดสร้างสรรค์ ฝีมือดี… เพิ่มเติม",,2021-02-09 15:25:00
135,,['HashCorner'],"ตะลุยย่านห้วยขวาง
ที่บอกเลยว่าของกินเด็ดๆเพียบ !
‘ห้วยขวาง’ ร้านรวงเด็ดดวงทั้งของคาวของหวานย่านห้วยขวาง ที่ก๊อตรับรองเลยว่าจะเปลี่ยนทุกอารมณ์ของเราให้มีความสุขด้วยของกินที่หลากหลายในย่านนี้ เรามาลุยกันเลย!
1.… เพิ่มเติม",,2021-01-29 15:34:00
136,,['HashCorner'],น่าน เป็นอีกจังหวัดที่ชอบมากที่สุดเลย 💚,"「น่าน 💚」
27 พิกัด ที่เที่ยวน่าน + ที่พักแบบจุใจ
ปีนี้ 'น่าน' ถือเป็นจังหวัดที่มาแรงมากก
มีดีด้วยธรรมชาติของภูเขาโอบล้อม น้ำตกฉ่ำๆ
ถนนลอยฟ้า ทุ่งนาเขียวๆ และที่พักสุดปัง
บอกเลยว่าดีงาม… เพิ่มเติม",2021-01-26 13:36:00
137,,['HashCorner'],"จีน (China) 🇨🇳
ประเทศจีนเป็นอีกประเทศที่สวยและเลอค่ามาก
และเป็นอีกประเทศที่น่าค้นหาเป็นที่สุด
ด้วยความที่ธรรมชาติเค้าอลังการมากแบบของจริง
เมืองเค้าตอนนี้ก็พัฒนาไปไกลโคตรๆ ด้วยเช่นกัน
… เพิ่มเติม",,2021-01-21 17:06:00
138,,['HashCorner'],"เกาะใต้ นิวซีแลนด์ 🇳🇿
ใครชอบธรรมชาติ และชื่นชอบการเดินเทรลต่างๆ
นิวซีแลนด์คือคำตอบสำหรับสายนี้เลย
ธรรมชาติเค้าคืออลังการงานสร้างขั้นสุด
ตอนนี้ก๊อตเขียนรีวิวนิวซีแลนด์เสร็จไป 5 ตอนแล้วนะ
และยังเขียนเรื่อยๆ… เพิ่มเติม",,2021-01-20 15:01:00
139,,['HashCorner'],"ฉัน ผู้กำลังเที่ยวทิพย์ 👁👁
คิดว่าตัวเองอยู่กลางหิมะฟูๆ ที่ญี่ปุ่น
ลืมตามมาอีกที อ่อ..
ฉันอยู่ในกรุงเทพ อุณหภูมิ 33 องศา
แดดเปรี้ยงๆ แง้
ปล. ดูรูปหิมะ อยู่ดีๆก็รู้สึกหนาว 5555",,2021-01-07 15:30:00
140,,['HashCorner'],"ปี 2021 เหมือน Reverse กลับไปต้นปี 2020
ที่เราไม่รู้จะเอายังไงต่อดีกับชีวิต
เที่ยวต่างจังหวัดยังจะยาก
เที่ยวต่างประเทศ คือไม่ต้องพูดเลย
ไหนขอรูปทริปล่าสุดของแต่ละคนหน่อย แง้ 🥲
–––––––
📸 IG: instagram.com/hashcorner",,2021-01-06 17:47:00
141,,"['HashCorner', 'Soi Aree']","Aree Hopping / อารีย์ กรุงเทพ 📸
เที่ยวอารีย์ กับ 4 ร้านเก๋ ทั้งคาเฟ่ ร้านอาหาร
ที่สามารถตามไปกินกันได้หมดครบจบใน 1 วัน
แน่นอนว่าอารีย์ พูดถึงปุ้บ ก็นึกถึงย่านความเก๋ แหล่งรวมร้านคาเฟ่ ร้านอาหาร… เพิ่มเติม",,2020-12-28 17:00:00
142,,['HashCorner'],"ใครกำลังลังเล จะซื้อ iPhone 12 จากไหนดี
ไม่ต้องไปมองหาที่ไหนแล้ว ซื้อเลยที่ TrueMove H
เพราะโปรเค้าตอนนี้ปังมากแบบมากที่สุด!
ดูโปรแล้ว มาดูก๊อตรีวิว iPhone 12 ต่อได้เลย
- iPhone 12 ราคาเริ่มต้น 16,100 บาท… เพิ่มเติม",,2020-12-26 11:00:00
143,,['HashCorner'],"มาแล้วกับภาพบรรยากาศงาน “Mi 10T Series Photography Workshop” ที่ Xiaomi Thailand ได้จัดให้คุณได้ปลุกพลังความคิดสร้างสรรค์แบบสุด Exclusive
ทั้งการถ่ายทอดเทคนิคถ่ายภาพสุดปังจากก๊อต HashCorner ด้วย Mi 10T Series… เพิ่มเติม",,2020-12-23 17:30:00
144,,"['HashCorner', 'Sheraton Grande Sukhumvit, A Luxury Collection Hotel, Bangkok']","Sheraton Grande Sukhumvit, A Luxury Collection Hotel, Bangkok
ล่าสุดก๊อตได้ไป Staycation ที่ Sheraton Grande Sukhumvit ซึ่งเป็น 1 ใน 2 โรงแรมแบรนด์ The Luxury Collection ในกรุงเทพ ของเครือ Marriott… เพิ่มเติม",,2020-12-22 16:11:00
145,,"['HashCorner', 'Banana']","Cafe Hopping Bangkok x AMD Ryzen
4 คาเฟ่ใหม่ในกรุงเทพ โคตรน่าไปตอนนี้ 💛
4 คาเฟ่ 4 สไตล์ที่ก๊อตบอกเลยว่าจะทำให้คนที่ไม่ชอบกาแฟเปลี่ยนใจ หรือคนที่ชอบอยู่แล้วก็จะชอบหนักไปกว่าเดิม… เพิ่มเติม",,
146,,['HashCorner'],"ดาลัด / เวียดนาม 🏕
เมืองน่ารักที่ตั้งอยู่บนความสูง 1,500 เมตร
อากาศดี๊ดีตลอดทั้งปี มีถนนวกไปวนมา
ท่ามกลางภูเขาและต้นสน มีทะลสาบสวยๆ
รวมถึงมีที่ท่องเที่ยวเยอะ ทั้งคาเฟ่แล้วสวนดอกไม้ต่างๆ
… เพิ่มเติม",,2020-12-16 13:15:00
147,,"['HashCorner', 'กรุงเทพมหานคร ประเทศไทย']","2020 จะหมดแล้ว โคตรดีใจ
ถือเป็นปีที่โหดที่สุดในชีวิตเลยก็ว่าได้
ขอให้ 2021 อย่าใจร้ายกับเรามากเลยน้า 🧡
แล้วปี 2020 ของทุกคนเป็นยังไงบ้างครับ
📍 ม้าหมุน เอเชียทีค / กรุงเทพ
–––––
📸 IG: instagram.com/hashcorner",,2020-12-13 20:06:00
